NOMBDEP,NOMBPROV,NOMBDIST,ID,TXUBIGEO,TXREGION,TXPROVINCIA,TXDISTRITO
APURIMAC,ANDAHUAYLAS,PACUCHA,995,030313,APURIMAC,ANDAHUAYLAS,PACUCHA
APURIMAC,ANDAHUAYLAS,PAMPACHIRI,466,030308,APURIMAC,ANDAHUAYLAS,PAMPACHIRI
APURIMAC,ANDAHUAYLAS,POMACOCHA,378,030314,APURIMAC,ANDAHUAYLAS,POMACOCHA
APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,946,030309,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI
APURIMAC,ANDAHUAYLAS,SAN JERONIMO,440,030310,APURIMAC,ANDAHUAYLAS,SAN JERONIMO
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,941,030318,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA
APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,442,030315,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO
APURIMAC,ANDAHUAYLAS,TALAVERA,1044,030311,APURIMAC,ANDAHUAYLAS,TALAVERA
APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,970,030316,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA
APURIMAC,ANDAHUAYLAS,TURPO,949,030312,APURIMAC,ANDAHUAYLAS,TURPO
APURIMAC,ANTABAMBA,ANTABAMBA,894,030401,APURIMAC,ANTABAMBA,ANTABAMBA
APURIMAC,ANTABAMBA,EL ORO,467,030402,APURIMAC,ANTABAMBA,EL ORO
APURIMAC,ANTABAMBA,HUAQUIRCA,881,030403,APURIMAC,ANTABAMBA,HUAQUIRCA
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,891,030404,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO
APURIMAC,ANTABAMBA,OROPESA,921,030405,APURIMAC,ANTABAMBA,OROPESA
APURIMAC,ANTABAMBA,PACHACONAS,460,030406,APURIMAC,ANTABAMBA,PACHACONAS
APURIMAC,ANTABAMBA,SABAINO,883,030407,APURIMAC,ANTABAMBA,SABAINO
APURIMAC,AYMARAES,CAPAYA,371,030202,APURIMAC,AYMARAES,CAPAYA
APURIMAC,AYMARAES,CARAYBAMBA,895,030203,APURIMAC,AYMARAES,CARAYBAMBA
APURIMAC,AYMARAES,CHALHUANCA,923,030201,APURIMAC,AYMARAES,CHALHUANCA
APURIMAC,AYMARAES,CHAPIMARCA,942,030206,APURIMAC,AYMARAES,CHAPIMARCA
APURIMAC,AYMARAES,COLCABAMBA,960,030204,APURIMAC,AYMARAES,COLCABAMBA
APURIMAC,AYMARAES,COTARUSE,893,030205,APURIMAC,AYMARAES,COTARUSE
APURIMAC,AYMARAES,HUAYLLO,903,030207,APURIMAC,AYMARAES,IHUAYLLO
APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,904,030217,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA
APURIMAC,AYMARAES,LUCRE,975,030208,APURIMAC,AYMARAES,LUCRE
APURIMAC,AYMARAES,POCOHUANCA,453,030209,APURIMAC,AYMARAES,POCOHUANCA
APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,974,030216,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA
APURIMAC,AYMARAES,SAÑAYCA,459,030210,APURIMAC,AYMARAES,SAÑAYCA
APURIMAC,AYMARAES,SORAYA,461,030211,APURIMAC,AYMARAES,SORAYA
APURIMAC,AYMARAES,TAPAIRIHUA,905,030212,APURIMAC,AYMARAES,TAPAIRIHUA
APURIMAC,AYMARAES,TINTAY,980,030213,APURIMAC,AYMARAES,TINTAY
APURIMAC,AYMARAES,TORAYA,936,030214,APURIMAC,AYMARAES,TORAYA
APURIMAC,AYMARAES,YANACA,455,030215,APURIMAC,AYMARAES,YANACA
APURIMAC,CHINCHEROS,ANCO_HUALLO,1093,030705,APURIMAC,CHINCHEROS,ANCO HUALLO
APURIMAC,CHINCHEROS,CHINCHEROS,1100,030701,APURIMAC,CHINCHEROS,CHINCHEROS
APURIMAC,CHINCHEROS,COCHARCAS,992,030704,APURIMAC,CHINCHEROS,COCHARCAS
APURIMAC,CHINCHEROS,HUACCANA,494,030706,APURIMAC,CHINCHEROS,HUACCANA
APURIMAC,CHINCHEROS,OCOBAMBA,1180,030703,APURIMAC,CHINCHEROS,OCOBAMBA
APURIMAC,CHINCHEROS,ONGOY,1137,030702,APURIMAC,CHINCHEROS,ONGOY
APURIMAC,CHINCHEROS,RANRACANCHA,1043,030708,APURIMAC,CHINCHEROS,RANRACANCHA
APURIMAC,CHINCHEROS,URANMARCA,198,030707,APURIMAC,CHINCHEROS,URANMARCA
APURIMAC,COTABAMBAS,CHALLHUAHUACHO,376,030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO
APURIMAC,COTABAMBAS,COTABAMBAS,989,030503,APURIMAC,COTABAMBAS,COTABAMBAS
APURIMAC,COTABAMBAS,COYLLURQUI,982,030502,APURIMAC,COTABAMBAS,COYLLURQUI
APURIMAC,COTABAMBAS,HAQUIRA,465,030504,APURIMAC,COTABAMBAS,HAQUIRA
APURIMAC,COTABAMBAS,MARA,964,030505,APURIMAC,COTABAMBAS,MARA
APURIMAC,COTABAMBAS,TAMBOBAMBA,951,030501,APURIMAC,COTABAMBAS,TAMBOBAMBA
APURIMAC,GRAU,CHUQUIBAMBILLA,913,030601,APURIMAC,GRAU,CHUQUIBAMBILLA
APURIMAC,GRAU,CURASCO,907,030614,APURIMAC,GRAU,CURASCO
APURIMAC,GRAU,CURPAHUASI,967,030602,APURIMAC,GRAU,CURPAHUASI
APURIMAC,GRAU,GAMARRA,945,030605,APURIMAC,GRAU,MARISCAL GAMARRA
APURIMAC,GRAU,HUAYLLATI,965,030603,APURIMAC,GRAU,HUAILLATI
APURIMAC,GRAU,MAMARA,926,030604,APURIMAC,GRAU,MAMARA
APURIMAC,GRAU,MICAELA BASTIDAS,373,030606,APURIMAC,GRAU,MICAELA BASTIDAS
APURIMAC,GRAU,PATAYPAMPA,452,030608,APURIMAC,GRAU,PATAYPAMPA
APURIMAC,GRAU,PROGRESO,910,030607,APURIMAC,GRAU,PROGRESO
APURIMAC,GRAU,SAN ANTONIO,931,030609,APURIMAC,GRAU,SAN ANTONIO
APURIMAC,GRAU,SANTA ROSA,368,030613,APURIMAC,GRAU,SANTA ROSA
APURIMAC,GRAU,TURPAY,929,030610,APURIMAC,GRAU,TURPAY
APURIMAC,GRAU,VILCABAMBA,372,030611,APURIMAC,GRAU,VILCABAMBA
APURIMAC,GRAU,VIRUNDO,884,030612,APURIMAC,GRAU,VIRUNDO
AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,117,040128,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE
AREQUIPA,AREQUIPA,AREQUIPA,104,040101,AREQUIPA,AREQUIPA,AREQUIPA
AREQUIPA,AREQUIPA,CAYMA,128,040102,AREQUIPA,AREQUIPA,CAYMA
AREQUIPA,AREQUIPA,CERRO COLORADO,125,040103,AREQUIPA,AREQUIPA,CERRO COLORADO
AREQUIPA,AREQUIPA,CHARACATO,100,040104,AREQUIPA,AREQUIPA,CHARACATO
AREQUIPA,AREQUIPA,CHIGUATA,116,040105,AREQUIPA,AREQUIPA,CHIGUATA
AREQUIPA,AREQUIPA,JACOBO HUNTER,94,040127,AREQUIPA,AREQUIPA,JACOBO HUNTER
AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,97,040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO
AREQUIPA,AREQUIPA,LA JOYA,101,040106,AREQUIPA,AREQUIPA,LA JOYA
AREQUIPA,AREQUIPA,MARIANO MELGAR,112,040126,AREQUIPA,AREQUIPA,MARIANO MELGAR
AREQUIPA,AREQUIPA,MIRAFLORES,115,040107,AREQUIPA,AREQUIPA,MIRAFLORES
AREQUIPA,AREQUIPA,MOLLEBAYA,86,040108,AREQUIPA,AREQUIPA,MOLLEBAYA
AREQUIPA,AREQUIPA,PAUCARPATA,102,040109,AREQUIPA,AREQUIPA,PAUCARPATA
AREQUIPA,AREQUIPA,POCSI,93,040110,AREQUIPA,AREQUIPA,POCSI
AREQUIPA,AREQUIPA,POLOBAYA,85,040111,AREQUIPA,AREQUIPA,POLOBAYA
AREQUIPA,AREQUIPA,QUEQUEÑA,81,040112,AREQUIPA,AREQUIPA,QUEQUEÑA
AREQUIPA,AREQUIPA,SABANDIA,95,040113,AREQUIPA,AREQUIPA,SABANDIA
AREQUIPA,AREQUIPA,SACHACA,99,040114,AREQUIPA,AREQUIPA,SACHACA
AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,110,040115,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS
AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,141,040116,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI
AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,131,040117,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS
AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,103,040118,AREQUIPA,AREQUIPA,SANTA RITA DE SIHUAS
AREQUIPA,AREQUIPA,SOCABAYA,92,040119,AREQUIPA,AREQUIPA,SOCABAYA
AREQUIPA,AREQUIPA,TIABAYA,98,040120,AREQUIPA,AREQUIPA,TIABAYA
AREQUIPA,AREQUIPA,UCHUMAYO,107,040121,AREQUIPA,AREQUIPA,UCHUMAYO
AREQUIPA,AREQUIPA,VITOR,130,040122,AREQUIPA,AREQUIPA,VITOR
AREQUIPA,AREQUIPA,YANAHUARA,106,040123,AREQUIPA,AREQUIPA,YANAHUARA
AREQUIPA,AREQUIPA,YARABAMBA,84,040124,AREQUIPA,AREQUIPA,YARABAMBA
AREQUIPA,AREQUIPA,YURA,140,040125,AREQUIPA,AREQUIPA,YURA
AREQUIPA,CAMANA,CAMANA,74,040301,AREQUIPA,CAMANA,CAMANA
AREQUIPA,CAMANA,JOSE MARIA QUIMPER,76,040302,AREQUIPA,CAMANA,JOSE MARIA QUIMPER
AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,144,040303,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL
AREQUIPA,CAMANA,MARISCAL CACERES,114,040304,AREQUIPA,CAMANA,MARISCAL CACERES
AREQUIPA,CAMANA,NICOLAS DE PIEROLA,108,040305,AREQUIPA,CAMANA,NICOLAS DE PIEROLA
AREQUIPA,CAMANA,OCOÑA,134,040306,AREQUIPA,CAMANA,OCOÑA
AREQUIPA,CAMANA,QUILCA,89,040307,AREQUIPA,CAMANA,QUILCA
AREQUIPA,CAMANA,SAMUEL PASTOR,80,040308,AREQUIPA,CAMANA,SAMUEL PASTOR
AREQUIPA,CARAVELI,ACARI,1843,040402,AREQUIPA,CARAVELI,ACARI
AREQUIPA,CARAVELI,ATICO,150,040403,AREQUIPA,CARAVELI,ATICO
AREQUIPA,CARAVELI,ATIQUIPA,181,040404,AREQUIPA,CARAVELI,ATIQUIPA
AREQUIPA,CARAVELI,BELLA UNION,1844,040405,AREQUIPA,CARAVELI,BELLA UNION
AREQUIPA,CARAVELI,CAHUACHO,193,040406,AREQUIPA,CARAVELI,CAHUACHO
AREQUIPA,CARAVELI,CARAVELI,153,040401,AREQUIPA,CARAVELI,CARAVELI
AREQUIPA,CARAVELI,CHALA,155,040407,AREQUIPA,CARAVELI,CHALA
AREQUIPA,CARAVELI,CHAPARRA,169,040408,AREQUIPA,CARAVELI,CHAPARRA
AREQUIPA,CARAVELI,HUANUHUANU,189,040409,AREQUIPA,CARAVELI,HUANUHUANU
AREQUIPA,CARAVELI,JAQUI,783,040410,AREQUIPA,CARAVELI,JAQUI
AREQUIPA,CARAVELI,LOMAS,805,040411,AREQUIPA,CARAVELI,LOMAS
AREQUIPA,CARAVELI,QUICACHA,195,040412,AREQUIPA,CARAVELI,QUICACHA
AREQUIPA,CARAVELI,YAUCA,179,040413,AREQUIPA,CARAVELI,YAUCA
AREQUIPA,CASTILLA,ANDAGUA,192,040502,AREQUIPA,CASTILLA,ANDAGUA
AREQUIPA,CASTILLA,APLAO,147,040501,AREQUIPA,CASTILLA,APLAO
AREQUIPA,CASTILLA,AYO,174,040503,AREQUIPA,CASTILLA,AYO
AREQUIPA,CASTILLA,CHACHAS,293,040504,AREQUIPA,CASTILLA,CHACHAS
AREQUIPA,CASTILLA,CHILCAYMARCA,268,040505,AREQUIPA,CASTILLA,CHILCAYMARCA
AREQUIPA,CASTILLA,CHOCO,807,040506,AREQUIPA,CASTILLA,CHOCO
AREQUIPA,CASTILLA,HUANCARQUI,145,040507,AREQUIPA,CASTILLA,HUANCARQUI
AREQUIPA,CASTILLA,MACHAGUAY,180,040508,AREQUIPA,CASTILLA,MACHAGUAY
AREQUIPA,CASTILLA,ORCOPAMPA,291,040509,AREQUIPA,CASTILLA,ORCOPAMPA
AREQUIPA,CASTILLA,PAMPACOLCA,171,040510,AREQUIPA,CASTILLA,PAMPACOLCA
AREQUIPA,CASTILLA,TIPAN,152,040511,AREQUIPA,CASTILLA,TIPAN
AREQUIPA,CASTILLA,UÑON,158,040513,AREQUIPA,CASTILLA,UÑON
AREQUIPA,CASTILLA,URACA,132,040512,AREQUIPA,CASTILLA,URACA
AREQUIPA,CASTILLA,VIRACO,172,040514,AREQUIPA,CASTILLA,VIRACO
AREQUIPA,CAYLLOMA,ACHOMA,156,040202,AREQUIPA,CAYLLOMA,ACHOMA
AREQUIPA,CAYLLOMA,CABANACONDE,166,040203,AREQUIPA,CAYLLOMA,CABANACONDE
AREQUIPA,CAYLLOMA,CALLALLI,269,040205,AREQUIPA,CAYLLOMA,CALLALLI
AREQUIPA,CAYLLOMA,CAYLLOMA,297,040204,AREQUIPA,CAYLLOMA,CAYLLOMA
AREQUIPA,CAYLLOMA,CHIVAY,175,040201,AREQUIPA,CAYLLOMA,CHIVAY
AREQUIPA,CAYLLOMA,COPORAQUE,176,040206,AREQUIPA,CAYLLOMA,COPORAQUE
AREQUIPA,CAYLLOMA,HUAMBO,165,040207,AREQUIPA,CAYLLOMA,HUAMBO
AREQUIPA,CAYLLOMA,HUANCA,142,040208,AREQUIPA,CAYLLOMA,HUANCA
AREQUIPA,CAYLLOMA,ICHUPAMPA,178,040209,AREQUIPA,CAYLLOMA,ICHUPAMPA
AREQUIPA,CAYLLOMA,LARI,194,040210,AREQUIPA,CAYLLOMA,LARI
AREQUIPA,CAYLLOMA,LLUTA,151,040211,AREQUIPA,CAYLLOMA,LLUTA
AREQUIPA,CAYLLOMA,MACA,159,040212,AREQUIPA,CAYLLOMA,MACA
AREQUIPA,CAYLLOMA,MADRIGAL,184,040213,AREQUIPA,CAYLLOMA,MADRIGAL
AREQUIPA,CAYLLOMA,MAJES,133,040220,AREQUIPA,CAYLLOMA,MAJES
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,167,040214,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
AREQUIPA,CAYLLOMA,SIBAYO,800,040215,AREQUIPA,CAYLLOMA,SIBAYO
AREQUIPA,CAYLLOMA,TAPAY,270,040216,AREQUIPA,CAYLLOMA,TAPAY
AREQUIPA,CAYLLOMA,TISCO,865,040217,AREQUIPA,CAYLLOMA,TISCO
AREQUIPA,CAYLLOMA,TUTI,190,040218,AREQUIPA,CAYLLOMA,TUTI
AREQUIPA,CAYLLOMA,YANQUE,162,040219,AREQUIPA,CAYLLOMA,YANQUE
AREQUIPA,CONDESUYOS,ANDARAY,173,040602,AREQUIPA,CONDESUYOS,ANDARAY
AREQUIPA,CONDESUYOS,CAYARANI,226,040603,AREQUIPA,CONDESUYOS,CAYARANI
AREQUIPA,CONDESUYOS,CHICHAS,188,040604,AREQUIPA,CONDESUYOS,CHICHAS
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,163,040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA
AREQUIPA,CONDESUYOS,IRAY,146,040605,AREQUIPA,CONDESUYOS,IRAY
AREQUIPA,CONDESUYOS,RIO GRANDE,154,040608,AREQUIPA,CONDESUYOS,RIO GRANDE
AREQUIPA,CONDESUYOS,SALAMANCA,796,040606,AREQUIPA,CONDESUYOS,SALAMANCA
AREQUIPA,CONDESUYOS,YANAQUIHUA,177,040607,AREQUIPA,CONDESUYOS,YANAQUIHUA
AREQUIPA,ISLAY,COCACHACRA,71,040702,AREQUIPA,ISLAY,COCACHACRA
AREQUIPA,ISLAY,DEAN VALDIVIA,61,040703,AREQUIPA,ISLAY,DEAN VALDIVIA
AREQUIPA,ISLAY,ISLAY,66,040704,AREQUIPA,ISLAY,ISLAY
AREQUIPA,ISLAY,MEJIA,63,040705,AREQUIPA,ISLAY,MEJIA
AREQUIPA,ISLAY,MOLLENDO,72,040701,AREQUIPA,ISLAY,MOLLENDO
AREQUIPA,ISLAY,PUNTA DE BOMBON,58,040706,AREQUIPA,ISLAY,PUNTA DE BOMBON
AREQUIPA,LA UNION,ALCA,812,040802,AREQUIPA,LA UNION,ALCA
AREQUIPA,LA UNION,CHARCANA,808,040803,AREQUIPA,LA UNION,CHARCANA
AREQUIPA,LA UNION,COTAHUASI,799,040801,AREQUIPA,LA UNION,COTAHUASI
AREQUIPA,LA UNION,HUAYNACOTAS,224,040804,AREQUIPA,LA UNION,HUAYNACOTAS
AREQUIPA,LA UNION,PAMPAMARCA,299,040805,AREQUIPA,LA UNION,PAMPAMARCA
AREQUIPA,LA UNION,PUYCA,223,040806,AREQUIPA,LA UNION,PUYCA
AREQUIPA,LA UNION,QUECHUALLA,792,040807,AREQUIPA,LA UNION,QUECHUALLA
AREQUIPA,LA UNION,SAYLA,784,040808,AREQUIPA,LA UNION,SAYLA
AREQUIPA,LA UNION,TAURIA,782,040809,AREQUIPA,LA UNION,TAURIA
AREQUIPA,LA UNION,TOMEPAMPA,806,040810,AREQUIPA,LA UNION,TOMEPAMPA
AREQUIPA,LA UNION,TORO,793,040811,AREQUIPA,LA UNION,TORO
AYACUCHO,CANGALLO,CANGALLO,1820,050201,AYACUCHO,CANGALLO,CANGALLO
AYACUCHO,CANGALLO,CHUSCHI,1824,050204,AYACUCHO,CANGALLO,CHUSCHI
AYACUCHO,CANGALLO,LOS MOROCHUCOS,1823,050206,AYACUCHO,CANGALLO,LOS MOROCHUCOS
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,1815,050211,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO
AYACUCHO,CANGALLO,PARAS,1825,050207,AYACUCHO,CANGALLO,PARAS
AYACUCHO,CANGALLO,TOTOS,1814,050208,AYACUCHO,CANGALLO,TOTOS
AYACUCHO,HUAMANGA,ACOCRO,1831,050111,AYACUCHO,HUAMANGA,ACOCRO
AYACUCHO,HUAMANGA,ACOS VINCHOS,1839,050102,AYACUCHO,HUAMANGA,ACOS VINCHOS
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,1833,050116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY
AYACUCHO,HUAMANGA,AYACUCHO,1837,050101,AYACUCHO,HUAMANGA,AYACUCHO
AYACUCHO,HUAMANGA,CARMEN ALTO,1829,050103,AYACUCHO,HUAMANGA,CARMEN ALTO
AYACUCHO,HUAMANGA,CHIARA,1827,050104,AYACUCHO,HUAMANGA,CHIARA
AYACUCHO,HUAMANGA,JESUS NAZARENO,1836,050115,AYACUCHO,HUAMANGA,JESUS NAZARENO
AYACUCHO,HUAMANGA,OCROS,1826,050113,AYACUCHO,HUAMANGA,OCROS
AYACUCHO,HUAMANGA,PACAYCASA,1841,050114,AYACUCHO,HUAMANGA,PACAYCASA
AYACUCHO,HUAMANGA,QUINUA,1842,050105,AYACUCHO,HUAMANGA,QUINUA
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,1838,050106,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1830,050107,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,1840,050108,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA
AYACUCHO,HUAMANGA,SOCOS,1834,050112,AYACUCHO,HUAMANGA,SOCOS
AYACUCHO,HUAMANGA,TAMBILLO,1835,050110,AYACUCHO,HUAMANGA,TAMBILLO
AYACUCHO,HUAMANGA,VINCHOS,1832,050109,AYACUCHO,HUAMANGA,VINCHOS
AYACUCHO,HUANCA SANCOS,CARAPO,1157,050804,AYACUCHO,HUANCA SANCOS,CARAPO
AYACUCHO,HUANCA SANCOS,SACSAMARCA,1167,050802,AYACUCHO,HUANCA SANCOS,SACSAMARCA
AYACUCHO,HUANCA SANCOS,SANCOS,1169,050801,AYACUCHO,HUANCA SANCOS,SANCOS
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,1159,050803,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA
AYACUCHO,HUANTA,AYAHUANCO,499,050302,AYACUCHO,HUANTA,AYAHUANCO
AYACUCHO,HUANTA,CANAYRE,505,050310,AYACUCHO,HUANTA,CANAYRE
AYACUCHO,HUANTA,HUAMANGUILLA,489,050303,AYACUCHO,HUANTA,HUAMANGUILLA
AYACUCHO,HUANTA,HUANTA,1848,050301,AYACUCHO,HUANTA,HUANTA
AYACUCHO,HUANTA,IGUAIN,488,050304,AYACUCHO,HUANTA,IGUAIN
AYACUCHO,HUANTA,LLOCHEGUA,498,050309,AYACUCHO,HUANTA,LLOCHEGUA
AYACUCHO,HUANTA,LURICOCHA,1816,050305,AYACUCHO,HUANTA,LURICOCHA
AYACUCHO,HUANTA,SANTILLANA,497,050307,AYACUCHO,HUANTA,SANTILLANA
AYACUCHO,HUANTA,SIVIA,496,050308,AYACUCHO,HUANTA,SIVIA
AYACUCHO,HUANTA,UCHURACCAY,1817,,,,
AYACUCHO,LA MAR,ANCHIHUAY,504,050410,AYACUCHO,LA MAR,ANCHIHUAY
AYACUCHO,LA MAR,ANCO,500,050402,AYACUCHO,LA MAR,ANCO
AYACUCHO,LA MAR,AYNA,1819,050403,AYACUCHO,LA MAR,AYNA
AYACUCHO,LA MAR,CHILCAS,502,050404,AYACUCHO,LA MAR,CHILCAS
AYACUCHO,LA MAR,CHUNGUI,495,050405,AYACUCHO,LA MAR,CHUNGUI
AYACUCHO,LA MAR,LUIS CARRANZA,1828,050407,AYACUCHO,LA MAR,LUIS CARRANZA
AYACUCHO,LA MAR,SAMUGARI,501,050409,AYACUCHO,LA MAR,SAMUGARI
AYACUCHO,LA MAR,SAN MIGUEL,503,050401,AYACUCHO,LA MAR,SAN MIGUEL
AYACUCHO,LA MAR,SANTA ROSA,1818,050408,AYACUCHO,LA MAR,SANTA ROSA
AYACUCHO,LA MAR,TAMBO,490,050406,AYACUCHO,LA MAR,TAMBO
AYACUCHO,LUCANAS,AUCARA,1801,050502,AYACUCHO,LUCANAS,AUCARA
AYACUCHO,LUCANAS,CABANA,1790,050503,AYACUCHO,LUCANAS,CABANA
AYACUCHO,LUCANAS,CARMEN SALCEDO,1793,050504,AYACUCHO,LUCANAS,CARMEN SALCEDO
AYACUCHO,LUCANAS,CHAVIÑA,1770,050506,AYACUCHO,LUCANAS,CHAVIÑA
AYACUCHO,LUCANAS,CHIPAO,1788,050508,AYACUCHO,LUCANAS,CHIPAO
AYACUCHO,LUCANAS,HUAC-HUAS,1796,050510,AYACUCHO,LUCANAS,HUAC-HUAS
AYACUCHO,LUCANAS,LARAMATE,1797,050511,AYACUCHO,LUCANAS,LARAMATE
AYACUCHO,LUCANAS,LEONCIO PRADO,1787,050512,AYACUCHO,LUCANAS,LEONCIO PRADO
AYACUCHO,LUCANAS,LLAUTA,1798,050514,AYACUCHO,LUCANAS,LLAUTA
AYACUCHO,LUCANAS,LUCANAS,1789,050513,AYACUCHO,LUCANAS,LUCANAS
AYACUCHO,LUCANAS,OCAÑA,1791,050516,AYACUCHO,LUCANAS,OCAÑA
AYACUCHO,LUCANAS,OTOCA,1792,050517,AYACUCHO,LUCANAS,OTOCA
AYACUCHO,LUCANAS,PUQUIO,1805,050501,AYACUCHO,LUCANAS,PUQUIO
AYACUCHO,LUCANAS,SAISA,1769,050529,AYACUCHO,LUCANAS,SAISA
AYACUCHO,LUCANAS,SAN CRISTOBAL,1762,050532,AYACUCHO,LUCANAS,SAN CRISTOBAL
AYACUCHO,LUCANAS,SAN JUAN,1771,050521,AYACUCHO,LUCANAS,SAN JUAN
AYACUCHO,LUCANAS,SAN PEDRO,1759,050522,AYACUCHO,LUCANAS,SAN PEDRO
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,1153,050531,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO
AYACUCHO,LUCANAS,SANCOS,1767,050520,AYACUCHO,LUCANAS,SANCOS
AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,1806,050524,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO
AYACUCHO,LUCANAS,SANTA LUCIA,1761,050525,AYACUCHO,LUCANAS,SANTA LUCIA
AYACUCHO,PARINACOCHAS,CHUMPI,1784,050605,AYACUCHO,PARINACOCHAS,CHUMPI
AYACUCHO,PARINACOCHAS,CORACORA,1786,050601,AYACUCHO,PARINACOCHAS,CORACORA
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,1763,050604,AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA
AYACUCHO,PARINACOCHAS,PACAPAUSA,1804,050608,AYACUCHO,PARINACOCHAS,PACAPAUSA
AYACUCHO,PARINACOCHAS,PULLO,1779,050611,AYACUCHO,PARINACOCHAS,PULLO
AYACUCHO,PARINACOCHAS,PUYUSCA,1780,050612,AYACUCHO,PARINACOCHAS,PUYUSCA
AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,1794,050615,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO
AYACUCHO,PARINACOCHAS,UPAHUACHO,1760,050616,AYACUCHO,PARINACOCHAS,UPAHUACHO
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,1783,051002,AYACUCHO,PAUCAR DEL SARA SARA,COLTA
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,1774,051003,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,1781,051004,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,1782,051005,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,1768,051006,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,1778,051007,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,1776,051001,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,1785,051008,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,1777,051009,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,1775,051010,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA
AYACUCHO,SUCRE,BELEN,1808,051102,AYACUCHO,SUCRE,BELEN
